"date","region","rainfall_in","rainfall_mm"
2020-01-15,"Arecibo",0.230242053564224,5.84814816053129
2020-01-15,"Bayamón",0.326892791573818,8.30307690597497
2020-01-15,"Caguas",0.423672847810291,10.7612903343814
2020-01-15,"Fajardo",0.424006592568963,10.7697674512517
2020-01-15,"Mayagüez",0.0552411417826079,1.40312500127824
2020-01-15,"Metro",0.309301180765033,7.85624999143183
2020-01-15,"Ponce",0.126130067383644,3.20370371154455
2020-01-16,"Arecibo",0.046053271016313,1.16975308381435
2020-01-16,"Bayamón",0.134100545942783,3.4061538669467
2020-01-16,"Caguas",0.204660909235357,5.19838709457807
2020-01-16,"Fajardo",0.238784105018821,6.06511626747805
2020-01-16,"Mayagüez",0.0963828749372624,2.44812502340646
2020-01-16,"Metro",0.205216535367072,5.21249999832362
2020-01-16,"Ponce",0.0472232641051055,1.19947090826968
2020-01-17,"Arecibo",0.00629435208292655,0.159876542906334
2020-01-17,"Bayamón",0.0204724412984573,0.520000008980815
2020-01-17,"Caguas",0.00606426213597578,0.154032258253785
2020-01-17,"Fajardo",0.0493499364617259,1.25348838612784
2020-01-17,"Mayagüez",0.000319881900213659,0.00812500026542693
2020-01-17,"Metro",0.0389599743842458,0.989583349359843
2020-01-17,"Ponce",0.000208307294145463,0.00529100527129476
2020-01-18,"Arecibo",0.153689122022946,3.90370369938283
2020-01-18,"Bayamón",0.152998183037226,3.88615384914554
2020-01-18,"Caguas",0.022606045383239,0.57419355273427
2020-01-18,"Fajardo",0.0129097235757251,0.327906978823418
2020-01-18,"Mayagüez",0.0416584647377022,1.05812500433763
2020-01-18,"Metro",0.0635662738156195,1.61458335491673
2020-01-18,"Ponce",0.0538474359505233,1.36772487314329
2020-01-19,"Arecibo",0.174370564692826,4.42901234319779
2020-01-19,"Bayamón",0.119321622928748,3.03076922239019
2020-01-19,"Caguas",0.0467678437520179,1.18790323130125
2020-01-19,"Fajardo",0.169474454380052,4.30465114125332
2020-01-19,"Mayagüez",0.0498277559876442,1.26562500208616
2020-01-19,"Metro",0.157972440045948,4.01249997716707
2020-01-19,"Ponce",0.0222263884528604,0.564550266702654
2020-01-20,"Arecibo",0.0634781765855021,1.61234568527175
2020-01-20,"Bayamón",0.156329496577382,3.9707692130655
2020-01-20,"Caguas",0.554991108575656,14.0967741578217
2020-01-20,"Fajardo",0.618201790680719,15.7023254832903
2020-01-20,"Mayagüez",0.00474901582347229,0.120625001916196
2020-01-20,"Metro",0.273622048397859,6.95000002930562
2020-01-20,"Ponce",0.0537641127864835,1.36560846477668
2020-01-21,"Arecibo",0.0809030815568051,2.05493827154285
2020-01-21,"Bayamón",0.107692308723927,2.73538464158773
2020-01-21,"Caguas",0.178340107217551,4.5298387233258
2020-01-21,"Fajardo",0.203442592260449,5.16744184341542
2020-01-21,"Mayagüez",0.0856791341560893,2.17625000756467
2020-01-21,"Metro",0.0766076118452474,1.94583334086929
2020-01-21,"Ponce",0.0775944674732508,1.97089947382057
2020-01-22,"Arecibo",0.00085058812925845,0.0216049384831646
2020-01-22,"Bayamón",0.00799515453668741,0.20307692523186
2020-01-22,"Caguas",0.0799466598809006,2.03064516097487
2020-01-22,"Fajardo",0.0588720010723486,1.49534882723765
2020-01-22,"Mayagüez",0.00676673228153959,0.171874999951106
2020-01-22,"Metro",0.0116469817003235,0.295833335188217
2020-01-22,"Ponce",0.051139441225185,1.2989418071197
2020-01-23,"Arecibo",0.0231359970790369,0.587654325807536
2020-01-23,"Bayamón",0.0635372504591942,1.61384616166353
2020-01-23,"Caguas",0.350107948521092,8.89274189243574
2020-01-23,"Fajardo",0.425654640074733,10.8116278578982
2020-01-23,"Mayagüez",0.261466535239015,6.64124999507097
2020-01-23,"Metro",0.137221128990253,3.48541667635242
2020-01-23,"Ponce",0.384472774627505,9.76560847553863
2020-01-24,"Arecibo",0.123942840798402,3.1481481562794
2020-01-24,"Bayamón",0.455905508880432,11.579999925563
2020-01-24,"Caguas",0.366427484659418,9.30725811034922
2020-01-24,"Fajardo",1.11746932332252,28.3837208123921
2020-01-24,"Mayagüez",0.0944389765965752,2.39875000555301
2020-01-24,"Metro",1.05954723308484,26.9124997203549
2020-01-24,"Ponce",0.316564595701281,8.04074073081255
2020-01-25,"Arecibo",0.246014386875394,6.24876542663501
2020-01-25,"Bayamón",0.364627496353709,9.2615384073842
2020-01-25,"Caguas",0.177959105315348,4.52016127500984
2020-01-25,"Fajardo",0.0974180561512016,2.47441862624052
2020-01-25,"Mayagüez",0.176181100762915,4.47499995937804
2020-01-25,"Metro",0.423720473113159,10.7625000170742
2020-01-25,"Ponce",0.465129359935721,11.8142857423673
2020-01-26,"Arecibo",0.264362787701374,6.71481480761489
2020-01-26,"Bayamón",0.137855845002028,3.5015384630515
2020-01-26,"Caguas",0.0948056896637765,2.40806451745992
2020-01-26,"Fajardo",0.151895256539763,3.85813951610999
2020-01-26,"Mayagüez",0.272121062874794,6.91187499701977
2020-01-26,"Metro",0.125984252197668,3.20000000582077
2020-01-26,"Ponce",0.437903595240737,11.1227513191147
2020-01-27,"Arecibo",0.466997179950093,11.8617283707324
2020-01-27,"Bayamón",1.61780739013965,41.0923077095472
2020-01-27,"Caguas",0.419894588254993,10.6653225416768
2020-01-27,"Fajardo",0.663797831552666,16.8604649214377
2020-01-27,"Mayagüez",0.115132873621769,2.92437498999294
2020-01-27,"Metro",0.957103017407159,24.3104166421418
2020-01-27,"Ponce",0.358330208000052,9.10158728320132
2020-01-28,"Arecibo",0.0708661422386398,1.80000001286145
2020-01-28,"Bayamón",0.303149604826019,7.69999996258089
2020-01-28,"Caguas",0.195770892134357,4.97258066021266
2020-01-28,"Fajardo",0.299578828347284,7.60930224002101
2020-01-28,"Mayagüez",0.050147637410555,1.2737499902281
2020-01-28,"Metro",0.28846784774214,7.32708333265036
2020-01-28,"Ponce",0.129587968407327,3.2915343975461
2020-01-29,"Arecibo",7.2907552950912e-05,0.00185185184495317
2020-01-29,"Bayamón",0.000363416110093777,0.00923076919638193
2020-01-29,"Caguas",0.000190500380291093,0.00483870965939376
2020-01-29,"Fajardo",0.0167551732427159,0.425581400364984
2020-01-29,"Mayagüez",0,0
2020-01-29,"Metro",0.00697178471212586,0.177083331687997
2020-01-29,"Ponce",0,0
2020-01-30,"Arecibo",0.160809760671799,4.08456792106369
2020-01-30,"Bayamón",0.0149000606284692,0.378461539963117
2020-01-30,"Caguas",0.0965836923118801,2.45322578472175
2020-01-30,"Fajardo",0.100622598168462,2.55581399347893
2020-01-30,"Mayagüez",0.0240649605868384,0.611249998905696
2020-01-30,"Metro",0.127624670625664,3.24166663389187
2020-01-30,"Ponce",0.0959671699890384,2.43756611772158
2020-01-31,"Arecibo",0.0814377364277104,2.06851850526384
2020-01-31,"Bayamón",0.0441550579781716,1.12153847264556
2020-01-31,"Caguas",0,0
2020-01-31,"Fajardo",0,0
2020-01-31,"Mayagüez",0.00418307090876624,0.106250001082662
2020-01-31,"Metro",0,0
2020-01-31,"Ponce",0.000666583341265482,0.0169312168681432
2020-02-01,"Arecibo",0.168367843086153,4.27654321438828
2020-02-01,"Bayamón",0.266929136273953,6.7800000613584
2020-02-01,"Caguas",0.0634366274781285,1.61129033794446
2020-02-01,"Fajardo",0.1559238234145,3.96046511472831
2020-02-01,"Mayagüez",0.177854329848196,4.51749997814419
2020-02-01,"Metro",0.147801837457033,3.75416667140865
2020-02-01,"Ponce",0.17804024479889,4.52222221789182
2020-02-02,"Arecibo",0.00313502482288046,0.0796296305011636
2020-02-02,"Bayamón",0.00181708057912496,0.0461538467097741
2020-02-02,"Caguas",0.00222250443672942,0.0564516126929272
2020-02-02,"Fajardo",0.00512726604938507,0.130232557654381
2020-02-02,"Mayagüez",0.00204232286196202,0.0518750006938353
2020-02-02,"Metro",0.00385498682347437,0.0979166653162489
2020-02-02,"Ponce",0.0188934715691382,0.479894177856111
2020-02-03,"Arecibo",0.0619957231468073,1.5746913679289
2020-02-03,"Bayamón",0.0268322233110666,0.681538472101092
2020-02-03,"Caguas",0.00679451356371564,0.172580644518377
2020-02-03,"Fajardo",0,0
2020-02-03,"Mayagüez",0,0
2020-02-03,"Metro",0.00336286091866593,0.0854166673341145
2020-02-03,"Ponce",0.00720743246613041,0.183068784639712
2020-02-04,"Arecibo",0.00109361329426368,0.0277777776742975
2020-02-04,"Bayamón",0.00078740157186985,0.0199999999254942
2020-02-04,"Caguas",0.00352425702036388,0.0895161283172427
2020-02-04,"Fajardo",0.0105292072389708,0.267441863869858
2020-02-04,"Mayagüez",0.0233759842580184,0.593750000153668
2020-02-04,"Metro",0.00410104996990412,0.104166669235565
2020-02-04,"Ponce",0.00312460946145827,0.0793650803210401
2020-02-05,"Arecibo",0.0251288033079034,0.638271604020746
2020-02-05,"Bayamón",0.00732889163952607,0.186153847643962
2020-02-05,"Caguas",0.0447675896688334,1.13709677758837
2020-02-05,"Fajardo",0.0118110236213651,0.299999999982673
2020-02-05,"Mayagüez",0.223400590312667,5.67437499394175
2020-02-05,"Metro",0.0209153543304031,0.531249999992239
2020-02-05,"Ponce",0.0537432819979374,1.36507936274761
2020-02-06,"Arecibo",0.0360649364689986,0.916049386312564
2020-02-06,"Bayamón",0.080436100380925,2.0430769496755
2020-02-06,"Caguas",0.158178816489395,4.01774193883062
2020-02-06,"Fajardo",0.187419886592516,4.7604651194499
2020-02-06,"Mayagüez",0.256446848541964,6.51374995296588
2020-02-06,"Metro",0.0928477700023601,2.35833335805995
2020-02-06,"Ponce",0.0976544595446694,2.4804232724346
2020-02-07,"Arecibo",0.004617478399549,0.117283951348545
2020-02-07,"Bayamón",0.0225317991983432,0.572307699637917
2020-02-07,"Caguas",0.11096647240582,2.81854839910783
2020-02-07,"Fajardo",0.0644570598595364,1.63720932043222
2020-02-07,"Mayagüez",0.00078740157186985,0.0199999999254942
2020-02-07,"Metro",0.0410104986124982,1.04166666475746
2020-02-07,"Ponce",0.0217889432337076,0.553439158136173
2020-02-08,"Arecibo",0.0325410713752111,0.826543212930361
2020-02-08,"Bayamón",0.0422774078467718,1.073846159308
2020-02-08,"Caguas",0.09391668772385,2.38548386818579
2020-02-08,"Fajardo",0.0520966856545487,1.32325581562554
2020-02-08,"Mayagüez",0.0185285435291007,0.470625005639158
2020-02-08,"Metro",0.0425688977508495,1.08125000287158
2020-02-08,"Ponce",0.0427029955856226,1.08465608787481
2020-02-09,"Arecibo",0.0315932732443383,0.802469140406192
2020-02-09,"Bayamón",0.0620835861047873,1.5769230870616
2020-02-09,"Caguas",0.055435610980156,1.40806451889596
2020-02-09,"Fajardo",0.102728437978861,2.60930232466307
2020-02-09,"Mayagüez",0.00391240158351138,0.0993750002211891
2020-02-09,"Metro",0.0382217850613718,0.970833340558844
2020-02-09,"Ponce",0.00537432822837401,0.1365079370007
2020-02-10,"Arecibo",0.0190045689520093,0.482716051381035
2020-02-10,"Bayamón",0.0445790430674186,1.13230769391243
2020-02-10,"Caguas",0.148590297092714,3.77419354615493
2020-02-10,"Fajardo",0.0804797660905954,2.04418605870112
2020-02-10,"Mayagüez",0.293996062362567,7.46749998400919
2020-02-10,"Metro",0.0301837272321184,0.766666671695808
2020-02-10,"Ponce",0.102591342366641,2.60582009611267
2020-02-11,"Arecibo",0.0153591912354768,0.390123457381111
2020-02-11,"Bayamón",0.0166565718845679,0.423076925868025
2020-02-11,"Caguas",0.0715963933016023,1.8185483898607
2020-02-11,"Fajardo",0.01867789809787,0.474418611685897
2020-02-11,"Mayagüez",0.125836614123546,3.19624999873806
2020-02-11,"Metro",0.0306758533309524,0.779166674606191
2020-02-11,"Ponce",0.0163104613582609,0.414285718499826
2020-02-12,"Arecibo",0.0625303779372278,1.58827159960559
2020-02-12,"Bayamón",0.0741974561260297,1.88461538560115
2020-02-12,"Caguas",0.10242570487542,2.60161290383567
2020-02-12,"Fajardo",0.275773666192626,7.0046511212927
2020-02-12,"Mayagüez",0.0575541342841461,1.46187501081731
2020-02-12,"Metro",0.180938321592597,4.59583336845196
2020-02-12,"Ponce",0.0561388163733735,1.42592593588369
2020-02-13,"Arecibo",0.0987411296960932,2.50802469428077
2020-02-13,"Bayamón",0.286856451344032,7.2861538641384
2020-02-13,"Caguas",0.18110236157513,4.59999998400829
2020-02-13,"Fajardo",0.405328696117152,10.2953488813757
2020-02-13,"Mayagüez",0.16291830727132,4.13812500469154
2020-02-13,"Metro",0.21571522182785,5.47916663442738
2020-02-13,"Ponce",0.0954672341387739,2.42486774712486
2020-02-14,"Arecibo",0.0162826867797125,0.413580244204696
2020-02-14,"Bayamón",0.0337976984393138,0.858461540358571
2020-02-14,"Caguas",0.0500063500216892,1.2701612905509
2020-02-14,"Fajardo",0.100073247281618,2.54186048095309
2020-02-14,"Mayagüez",0.000664370076265186,0.0168749999371357
2020-02-14,"Metro",0.133284120820463,3.38541666883975
2020-02-14,"Ponce",0.00549931260486128,0.139682540163477
2020-02-15,"Arecibo",0.303149607411965,7.70000002826391
2020-02-15,"Bayamón",0.64500302666655,16.3830768773304
2020-02-15,"Caguas",0.756191262795079,19.207258074995
2020-02-15,"Fajardo",0.65372642302929,16.604651144944
2020-02-15,"Mayagüez",0.0938976375502534,2.38499999377644
2020-02-15,"Metro",0.776574799790978,19.7249999146909
2020-02-15,"Ponce",0.260259135956408,6.61058205329276
2020-02-16,"Arecibo",0.128779041983279,3.27098766637529
2020-02-16,"Bayamón",0.151120534367286,3.83846157292907
2020-02-16,"Caguas",0.442405383222766,11.2370967338583
2020-02-16,"Fajardo",0.219648416652236,5.57906978296679
2020-02-16,"Mayagüez",0.595349408488255,15.1218749756017
2020-02-16,"Metro",0.154035433777608,3.91250001795124
2020-02-16,"Ponce",0.082135566337793,2.08624338497994
2020-02-17,"Arecibo",0.0458102463227179,1.16358025659704
2020-02-17,"Bayamón",0.146880677858224,3.7307692175989
2020-02-17,"Caguas",0.20551816097671,5.22016128880843
2020-02-17,"Fajardo",0.198681560583239,5.04651163881428
2020-02-17,"Mayagüez",0.155413386633154,3.94750002048211
2020-02-17,"Metro",0.156332021734367,3.97083335205292
2020-02-17,"Ponce",0.082093905145056,2.08518519068442
2020-02-18,"Arecibo",0.0175464180424625,0.445679018278549
2020-02-18,"Bayamón",0.0738340399872798,1.87538461567691
2020-02-18,"Caguas",0.148495046917589,3.77177419170677
2020-02-18,"Fajardo",0.131477750707851,3.33953486797941
2020-02-18,"Mayagüez",0.000246062991209328,0.00624999997671694
2020-02-18,"Metro",0.0777559064639111,1.97500002418334
2020-02-18,"Ponce",0.0234137396451342,0.594708986986409
2020-02-19,"Arecibo",0.0614610674250641,1.56111111259663
2020-02-19,"Bayamón",0.098485765978694,2.50153845585883
2020-02-19,"Caguas",0.124555499082611,3.16370967669833
2020-02-19,"Fajardo",0.18375755447981,4.66744188378717
2020-02-19,"Mayagüez",0.0267716538044624,0.680000006633345
2020-02-19,"Metro",0.141486221148322,3.59375001716738
2020-02-19,"Ponce",0.0323501230764484,0.821693126141788
2020-02-20,"Arecibo",0.0346310882955606,0.879629642707238
2020-02-20,"Bayamón",0.104482132454331,2.65384616434001
2020-02-20,"Caguas",0.0811214126766689,2.06048388198739
2020-02-20,"Fajardo",0.142739426128046,3.62558142365238
2020-02-20,"Mayagüez",0.0302165355300531,0.767500002463348
2020-02-20,"Metro",0.107201443674664,2.72291666933646
2020-02-20,"Ponce",0.0261217350800517,0.663492071033312
2020-02-21,"Arecibo",0.00157966367026538,0.0401234572247407
2020-02-21,"Bayamón",0.0102362205202763,0.260000001215018
2020-02-21,"Caguas",0.0240030482321257,0.609677425095992
2020-02-21,"Fajardo",0.0276506137276112,0.702325588681324
2020-02-21,"Mayagüez",7.38188973627985e-05,0.00187499999301508
2020-02-21,"Metro",0.0234580054335917,0.595833338013229
2020-02-21,"Ponce",0.00722826317583442,0.183597884666194
2020-02-22,"Arecibo",0.0231846019648659,0.588888889907595
2020-02-22,"Bayamón",0.0557843732146116,1.41692307965114
2020-02-22,"Caguas",0.00473075951900213,0.120161291782654
2020-02-22,"Fajardo",0,0
2020-02-22,"Mayagüez",0.0268946851836517,0.683125003664754
2020-02-22,"Metro",0.0013943569889913,0.035416667520379
2020-02-22,"Ponce",0.0577427825678593,1.46666667722363
2020-02-23,"Arecibo",7.2907552950912e-05,0.00185185184495317
2020-02-23,"Bayamón",0.000121138703364592,0.00307692306546065
2020-02-23,"Caguas",0.00161925326251695,0.0411290328679306
2020-02-23,"Fajardo",0,0
2020-02-23,"Mayagüez",0.000541338580660522,0.0137499999487773
2020-02-23,"Metro",0,0
2020-02-23,"Ponce",0.000208307294145463,0.00529100527129476
2020-02-24,"Arecibo",0.339433264010298,8.62160490586158
2020-02-24,"Bayamón",0.152150212170986,3.86461538914305
2020-02-24,"Caguas",0.111410972076438,2.82983869074153
2020-02-24,"Fajardo",0.0767258739228859,1.9488371976413
2020-02-24,"Mayagüez",0.320620078360662,8.14374999036081
2020-02-24,"Metro",0.91642059540997,23.2770831234132
2020-02-24,"Ponce",0.0994042411899914,2.52486772622578
2020-02-25,"Arecibo",1.0696753155854,27.1697530158692
2020-02-25,"Bayamón",1.35063597697478,34.3061538151594
2020-02-25,"Caguas",0.806800864696983,20.4927419633034
2020-02-25,"Fajardo",1.66370628046435,42.2581395237945
2020-02-25,"Mayagüez",0.245669291447848,6.24000000277534
2020-02-25,"Metro",2.03125000620882,51.593750157704
2020-02-25,"Ponce",0.559346745539673,14.2074073367077
2020-02-26,"Arecibo",0.881112083390263,22.3802469181127
2020-02-26,"Bayamón",0.819200482620643,20.8076922585643
2020-02-26,"Caguas",0.349758697643636,8.88387092014835
2020-02-26,"Fajardo",0.85460538642351,21.7069768151572
2020-02-26,"Mayagüez",0.247367125621531,6.28312499078689
2020-02-26,"Metro",1.12770669472714,28.6437500460694
2020-02-26,"Ponce",0.304003666859692,7.72169313823617
2020-02-27,"Arecibo",0.0720083602922566,1.82901235142332
2020-02-27,"Bayamón",0.0559660817281558,1.42153847589516
2020-02-27,"Caguas",0.0870904245323712,2.21209678312223
2020-02-27,"Fajardo",0.105932977700303,2.69069763358769
2020-02-27,"Mayagüez",0.255880906106904,6.49937501511537
2020-02-27,"Metro",0.0325623364575828,0.827083346022603
2020-02-27,"Ponce",0.109132191688611,2.77195766889071
2020-02-28,"Arecibo",0.00012151258825152,0.00308641974158861
2020-02-28,"Bayamón",0.00193821925383348,0.0492307690473703
2020-02-28,"Caguas",0.00358775717717025,0.0911290323001242
2020-02-28,"Fajardo",0.0172129648109508,0.437209306198151
2020-02-28,"Mayagüez",0,0
2020-02-28,"Metro",0.00623359577730298,0.158333332743496
2020-02-28,"Ponce",0.000208307294145463,0.00529100527129476
2020-02-29,"Arecibo",0.0410955576341093,1.04382716390638
2020-02-29,"Bayamón",0.00127195638532822,0.0323076921873368
2020-02-29,"Caguas",0.0041592582579582,0.105645159752138
2020-02-29,"Fajardo",0.00357077457010746,0.0906976740807295
2020-02-29,"Mayagüez",0.0559055117540993,1.41999999855412
2020-02-29,"Metro",0.000820209970697761,0.0208333332557231
2020-02-29,"Ponce",0.0101237345841669,0.257142858437839
2020-03-01,"Arecibo",0.28365898821043,7.20493830054492
2020-03-01,"Bayamón",0.000484554813458369,0.0123076922618426
2020-03-01,"Caguas",0.00311150618137852,0.0790322570070144
2020-03-01,"Fajardo",0.0269181469758583,0.6837209331868
2020-03-01,"Mayagüez",0.0736712602083571,1.87125000929227
2020-03-01,"Metro",0,0
2020-03-01,"Ponce",0.0631796025311348,1.60476190429082
2020-03-02,"Arecibo",0.565179348865777,14.3555554611907
2020-03-02,"Bayamón",0.34470017996545,8.75538457112244
2020-03-02,"Caguas",0.100139700086607,2.54354838219982
2020-03-02,"Fajardo",0.395165718745354,10.037209256132
2020-03-02,"Mayagüez",0.55371555192396,14.0643750188686
2020-03-02,"Metro",0.231217190700894,5.8729166438027
2020-03-02,"Ponce",0.520955712933626,13.2322751085141
2020-03-03,"Arecibo",0.491251091208355,12.4777777166922
2020-03-03,"Bayamón",1.120956997688,28.4723077412752
2020-03-03,"Caguas",0.631731014037805,16.0459677565603
2020-03-03,"Fajardo",0.502746744947725,12.7697673216722
2020-03-03,"Mayagüez",0.436687991779763,11.091874991206
2020-03-03,"Metro",0.834973749394218,21.2083332346131
2020-03-03,"Ponce",0.536266299664343,13.6211640114743
2020-03-04,"Arecibo",0.129872653690845,3.29876540374747
2020-03-04,"Bayamón",0.073712901570476,1.87230769989009
2020-03-04,"Caguas",0.0286385573807263,0.727419357470447
2020-03-04,"Fajardo",0.00924739072662453,0.234883724456263
2020-03-04,"Mayagüez",0.384817911579739,9.77437495412538
2020-03-04,"Metro",0.034448819157357,0.875000006596868
2020-03-04,"Ponce",0.0164354455967744,0.41746031815807
2020-03-05,"Arecibo",0.000340235247104256,0.00864197527644811
2020-03-05,"Bayamón",0.000666262868505258,0.0169230768600336
2020-03-05,"Caguas",0.0218122937836714,0.554032262105254
2020-03-05,"Fajardo",0.0263687970419956,0.669767444866688
2020-03-05,"Mayagüez",0.0102854330907576,0.261250000505242
2020-03-05,"Metro",0.0116469817391286,0.295833336173867
2020-03-05,"Ponce",0.00183310419833534,0.0465608466377176
2020-03-06,"Arecibo",0.0941722564238273,2.39197531316521
2020-03-06,"Bayamón",0.0266505151987076,0.676923086047173
2020-03-06,"Caguas",0.0520383542433621,1.3217741977814
2020-03-06,"Fajardo",0.0196850397732369,0.500000010240217
2020-03-06,"Mayagüez",0.166461615089793,4.22812502328074
2020-03-06,"Metro",0.0226377953076735,0.575000000814907
2020-03-06,"Ponce",0.0273299172875427,0.694179899103585
2020-03-07,"Arecibo",0.0993486931777479,2.5234568067148
2020-03-07,"Bayamón",0.0969109628922664,2.46153845746357
2020-03-07,"Caguas",0.224917449537785,5.71290321825973
2020-03-07,"Fajardo",0.159219921848109,4.04418601494196
2020-03-07,"Mayagüez",0.0719488187460229,1.82749999614898
2020-03-07,"Metro",0.117043963555867,2.97291667431903
